,dimension,birth,death
51,1,2.604095819155937,2.6160833219652524
52,1,2.738583110302366,2.748286546210834
53,0,0.0,inf
54,0,0.0,2.3993113511216526
55,0,0.0,2.1707726442311666
56,0,0.0,2.1630315097027863
57,0,0.0,2.1563377360904825
58,0,0.0,2.151307000510389
59,0,0.0,2.044999216492774
60,0,0.0,2.0296905840689825
61,0,0.0,1.9992594628001752
62,0,0.0,1.9625467526734324
63,0,0.0,1.9455675816236933
64,0,0.0,1.9393421906392496
65,0,0.0,1.9258712799949333
66,0,0.0,1.9237043026693759
67,0,0.0,1.9236169063975654
68,0,0.0,1.9046384506926888
69,0,0.0,1.8935513708866583
70,0,0.0,1.8806805621416347
71,0,0.0,1.8748925381046222
72,0,0.0,1.8348296489475753
73,0,0.0,1.8121084617012555
74,0,0.0,1.8083410085131064
75,0,0.0,1.8063192104095804
76,0,0.0,1.7989894545936385
77,0,0.0,1.7721369706854564
78,0,0.0,1.7653626475706186
79,0,0.0,1.7590836665488603
80,0,0.0,1.7447489876544284
81,0,0.0,1.7373339278478408
82,0,0.0,1.7088717966396272
83,0,0.0,1.7027943329945257
84,0,0.0,1.6855284523902179
85,0,0.0,1.669913586596371
86,0,0.0,1.6598604988136818
87,0,0.0,1.6492323669693187
88,0,0.0,1.6467761013555098
89,0,0.0,1.6254894027292113
90,0,0.0,1.6168000853294466
91,0,0.0,1.6135686324096228
92,0,0.0,1.603613971516779
93,0,0.0,1.5954399613720152
94,0,0.0,1.5937715897148166
95,0,0.0,1.582269265589793
96,0,0.0,1.5709833104842599
97,0,0.0,1.5562490789370482
98,0,0.0,1.5491886707634634
99,0,0.0,1.5329742804065887
100,0,0.0,1.5189290135969529
101,0,0.0,1.5015526559781933
102,0,0.0,1.4951436474334137
103,0,0.0,1.4949593146594007
104,0,0.0,1.4939901877937376
105,0,0.0,1.4905631713661835
106,0,0.0,1.4454364228671532
107,0,0.0,1.4404644348877687
108,0,0.0,1.4378861880259088
109,0,0.0,1.4160136736912114
110,0,0.0,1.4150698544016906
111,0,0.0,1.4129458833974446
112,0,0.0,1.3867963819504165
113,0,0.0,1.370103795396567
114,0,0.0,1.3610756885045974
115,0,0.0,1.3488884490383681
116,0,0.0,1.339797972436427
117,0,0.0,1.333893204869875
118,0,0.0,1.3176058316839478
119,0,0.0,1.3148403944001443
120,0,0.0,1.312088848492995
121,0,0.0,1.2983424313247667
122,0,0.0,1.2889963357141887
123,0,0.0,1.2823486584308
124,0,0.0,1.2810637480929175
125,0,0.0,1.280306065035914
126,0,0.0,1.2728111135056945
127,0,0.0,1.2726698296681302
128,0,0.0,1.265989188309511
129,0,0.0,1.261417450788596
130,0,0.0,1.2563840803969768
131,0,0.0,1.2554584666321016
132,0,0.0,1.2506338332269116
